x,Y,Z
-650.365967,-53.124001,215.418800
-650.365967,-38.124001,195.884774
-650.365967,-23.124001,194.920424
-650.365967,-8.124001,192.270960
-650.365967,6.875999,184.579400
-650.365967,21.875999,181.847657
-650.365967,36.875999,191.367109
-650.365967,51.875999,197.770178
-650.365967,66.875999,203.396026
-650.365967,81.875999,204.349879
-650.365967,96.875999,188.203013
-650.365967,111.875999,180.263606
-650.365967,126.875999,170.973151
-650.365967,141.875999,166.546180
-650.365967,156.875999,154.078534
-650.365967,171.875999,154.519858
-650.365967,186.875999,153.481573
-650.365967,201.875999,150.859193
-650.365967,216.875999,137.822962
-650.365967,231.875999,131.409995
-650.365967,246.875999,127.148677
-650.365967,261.875999,115.609842
-650.365967,276.875999,109.764005
-650.365967,291.875999,108.814083
-650.365967,306.875999,104.248140
-650.365967,321.875999,105.644692
-650.365967,336.875999,108.225915
-650.365967,351.875999,114.177224
-650.365967,366.875999,119.817730
-650.365967,381.875999,124.802683
-650.365967,396.875999,132.481217
-650.365967,411.875999,136.199939
-650.365967,426.875999,142.072248
-650.365967,441.875999,137.791293
-650.365967,456.875999,150.567002
-650.365967,471.875999,160.678661
-650.365967,486.875999,167.659022
-650.365967,501.875999,172.177221
-650.365967,516.875999,184.916511
-650.365967,531.875999,194.723801
-650.365967,546.875999,206.785401
-650.365967,561.875999,207.645595
-650.365967,576.875999,220.371787
-650.365967,591.875999,225.698044
-650.365967,606.875999,232.037304
-650.365967,621.875999,236.701223
-650.365967,636.875999,234.677310
-650.365967,651.875999,235.738983
-650.365967,666.875999,237.655404
-650.365967,681.875999,229.955588
-650.365967,696.875999,228.568648
-650.365967,711.875999,226.613949
-650.365967,726.875999,224.962027
-650.365967,741.875999,226.832654
-650.365967,756.875999,239.472924
-635.365967,-53.124001,219.720219
-635.365967,-38.124001,193.282453
-635.365967,-23.124001,188.923143
-635.365967,-8.124001,190.154248
-635.365967,6.875999,186.100950
-635.365967,21.875999,194.287257
-635.365967,36.875999,215.694050
-635.365967,51.875999,223.039227
-635.365967,66.875999,218.971640
-635.365967,81.875999,204.468538
-635.365967,96.875999,182.260130
-635.365967,111.875999,168.351546
-635.365967,126.875999,164.136103
-635.365967,141.875999,157.544060
-635.365967,156.875999,158.056175
-635.365967,171.875999,149.111931
-635.365967,186.875999,146.038609
-635.365967,201.875999,140.031411
-635.365967,216.875999,129.845688
-635.365967,231.875999,119.857150
-635.365967,246.875999,120.615493
-635.365967,261.875999,111.623195
-635.365967,276.875999,110.308743
-635.365967,291.875999,107.464017
-635.365967,306.875999,103.520781
-635.365967,321.875999,105.876437
-635.365967,336.875999,110.646609
-635.365967,351.875999,114.974896
-635.365967,366.875999,118.803622
-635.365967,381.875999,127.613601
-635.365967,396.875999,135.406369
-635.365967,411.875999,140.755849
-635.365967,426.875999,141.633880
-635.365967,441.875999,145.840931
-635.365967,456.875999,150.231348
-635.365967,471.875999,156.895666
-635.365967,486.875999,159.182090
-635.365967,501.875999,175.310847
-635.365967,516.875999,183.546345
-635.365967,531.875999,195.036250
-635.365967,546.875999,197.233913
-635.365967,561.875999,208.627547
-635.365967,576.875999,218.181464
-635.365967,591.875999,225.867935
-635.365967,606.875999,228.398942
-635.365967,621.875999,236.948987
-635.365967,636.875999,237.926310
-635.365967,651.875999,239.974415
-635.365967,666.875999,236.959330
-635.365967,681.875999,241.612664
-635.365967,696.875999,231.136732
-635.365967,711.875999,230.070654
-635.365967,726.875999,224.969003
-635.365967,741.875999,229.472110
-635.365967,756.875999,231.549669
-620.365967,-53.124001,228.759829
-620.365967,-38.124001,190.498670
-620.365967,-23.124001,187.945675
-620.365967,-8.124001,195.865459
-620.365967,6.875999,195.457367
-620.365967,21.875999,215.502261
-620.365967,36.875999,216.063723
-620.365967,51.875999,214.462162
-620.365967,66.875999,202.079222
-620.365967,81.875999,186.783011
-620.365967,96.875999,176.585486
-620.365967,111.875999,162.922873
-620.365967,126.875999,162.194972
-620.365967,141.875999,155.122584
-620.365967,156.875999,152.258620
-620.365967,171.875999,140.035498
-620.365967,186.875999,140.263706
-620.365967,201.875999,137.829484
-620.365967,216.875999,130.921378
-620.365967,231.875999,120.769158
-620.365967,246.875999,116.795744
-620.365967,261.875999,109.006670
-620.365967,276.875999,107.737768
-620.365967,291.875999,104.527302
-620.365967,306.875999,103.982909
-620.365967,321.875999,106.071516
-620.365967,336.875999,111.769231
-620.365967,351.875999,112.484011
-620.365967,366.875999,118.659213
-620.365967,381.875999,127.948662
-620.365967,396.875999,139.991996
-620.365967,411.875999,148.809734
-620.365967,426.875999,156.978935
-620.365967,441.875999,154.875229
-620.365967,456.875999,156.091468
-620.365967,471.875999,155.414966
-620.365967,486.875999,157.509007
-620.365967,501.875999,168.047599
-620.365967,516.875999,179.373708
-620.365967,531.875999,194.446666
-620.365967,546.875999,195.245623
-620.365967,561.875999,192.141017
-620.365967,576.875999,207.734157
-620.365967,591.875999,214.825950
-620.365967,606.875999,223.930075
-620.365967,621.875999,234.739089
-620.365967,636.875999,243.001007
-620.365967,651.875999,245.130478
-620.365967,666.875999,238.283276
-620.365967,681.875999,237.948897
-620.365967,696.875999,232.454644
-620.365967,711.875999,229.584010
-620.365967,726.875999,229.064497
-620.365967,741.875999,226.797674
-620.365967,756.875999,236.507840
-605.365967,-53.124001,227.250217
-605.365967,-38.124001,190.261639
-605.365967,-23.124001,193.987200
-605.365967,-8.124001,203.889321
-605.365967,6.875999,213.863110
-605.365967,21.875999,226.278400
-605.365967,36.875999,217.707229
-605.365967,51.875999,205.098211
-605.365967,66.875999,193.108214
-605.365967,81.875999,182.696444
-605.365967,96.875999,176.828497
-605.365967,111.875999,168.025244
-605.365967,126.875999,164.184135
-605.365967,141.875999,154.591875
-605.365967,156.875999,145.456411
-605.365967,171.875999,139.201197
-605.365967,186.875999,131.010070
-605.365967,201.875999,131.519686
-605.365967,216.875999,122.653061
-605.365967,231.875999,115.922165
-605.365967,246.875999,113.501680
-605.365967,261.875999,110.069467
-605.365967,276.875999,104.984312
-605.365967,291.875999,103.378030
-605.365967,306.875999,106.524857
-605.365967,321.875999,108.759223
-605.365967,336.875999,112.116947
-605.365967,351.875999,110.052777
-605.365967,366.875999,118.694160
-605.365967,381.875999,124.798814
-605.365967,396.875999,137.884437
-605.365967,411.875999,150.495344
-605.365967,426.875999,164.473000
-605.365967,441.875999,176.557428
-605.365967,456.875999,166.994358
-605.365967,471.875999,163.018589
-605.365967,486.875999,157.483357
-605.365967,501.875999,162.385030
-605.365967,516.875999,181.239656
-605.365967,531.875999,185.627814
-605.365967,546.875999,192.102397
-605.365967,561.875999,196.427714
-605.365967,576.875999,207.929930
-605.365967,591.875999,213.965565
-605.365967,606.875999,218.494849
-605.365967,621.875999,232.089937
-605.365967,636.875999,243.377011
-605.365967,651.875999,241.287730
-605.365967,666.875999,233.815381
-605.365967,681.875999,236.489153
-605.365967,696.875999,234.777379
-605.365967,711.875999,225.556667
-605.365967,726.875999,224.634144
-605.365967,741.875999,227.239208
-605.365967,756.875999,225.631356
-590.365967,-53.124001,231.649317
-590.365967,-38.124001,207.427973
-590.365967,-23.124001,202.443703
-590.365967,-8.124001,216.815931
-590.365967,6.875999,219.711851
-590.365967,21.875999,220.019053
-590.365967,36.875999,218.069890
-590.365967,51.875999,195.607133
-590.365967,66.875999,185.825918
-590.365967,81.875999,184.992086
-590.365967,96.875999,171.571093
-590.365967,111.875999,158.697102
-590.365967,126.875999,152.287499
-590.365967,141.875999,151.479394
-590.365967,156.875999,148.819180
-590.365967,171.875999,131.644034
-590.365967,186.875999,122.958314
-590.365967,201.875999,120.063781
-590.365967,216.875999,113.788096
-590.365967,231.875999,117.414569
-590.365967,246.875999,109.600409
-590.365967,261.875999,106.544270
-590.365967,276.875999,102.169894
-590.365967,291.875999,103.407354
-590.365967,306.875999,108.015392
-590.365967,321.875999,111.302849
-590.365967,336.875999,109.722306
-590.365967,351.875999,117.338249
-590.365967,366.875999,122.655502
-590.365967,381.875999,126.232423
-590.365967,396.875999,132.221414
-590.365967,411.875999,144.151880
-590.365967,426.875999,166.400291
-590.365967,441.875999,180.737408
-590.365967,456.875999,176.404754
-590.365967,471.875999,176.904099
-590.365967,486.875999,167.701303
-590.365967,501.875999,166.662817
-590.365967,516.875999,168.139431
-590.365967,531.875999,184.049191
-590.365967,546.875999,188.666148
-590.365967,561.875999,199.430994
-590.365967,576.875999,209.035606
-590.365967,591.875999,210.527375
-590.365967,606.875999,216.968190
-590.365967,621.875999,233.229115
-590.365967,636.875999,240.338318
-590.365967,651.875999,243.046672
-590.365967,666.875999,237.608294
-590.365967,681.875999,235.498223
-590.365967,696.875999,229.711358
-590.365967,711.875999,226.590040
-590.365967,726.875999,227.953273
-590.365967,741.875999,227.407210
-590.365967,756.875999,210.842489
-575.365967,-53.124001,232.592718
-575.365967,-38.124001,225.449013
-575.365967,-23.124001,226.929526
-575.365967,-8.124001,229.639930
-575.365967,6.875999,221.678544
-575.365967,21.875999,218.971966
-575.365967,36.875999,203.302316
-575.365967,51.875999,192.844101
-575.365967,66.875999,176.682491
-575.365967,81.875999,172.296236
-575.365967,96.875999,167.844441
-575.365967,111.875999,155.725639
-575.365967,126.875999,153.275121
-575.365967,141.875999,149.103379
-575.365967,156.875999,146.270330
-575.365967,171.875999,135.812870
-575.365967,186.875999,118.030773
-575.365967,201.875999,111.560139
-575.365967,216.875999,112.619883
-575.365967,231.875999,113.488399
-575.365967,246.875999,110.903821
-575.365967,261.875999,99.361227
-575.365967,276.875999,106.280243
-575.365967,291.875999,113.303953
-575.365967,306.875999,114.741812
-575.365967,321.875999,120.458992
-575.365967,336.875999,123.268689
-575.365967,351.875999,128.290067
-575.365967,366.875999,140.017273
-575.365967,381.875999,139.492080
-575.365967,396.875999,135.098147
-575.365967,411.875999,147.870229
-575.365967,426.875999,168.796603
-575.365967,441.875999,185.288506
-575.365967,456.875999,187.900578
-575.365967,471.875999,181.852129
-575.365967,486.875999,183.542094
-575.365967,501.875999,181.050578
-575.365967,516.875999,167.184634
-575.365967,531.875999,176.859492
-575.365967,546.875999,182.717692
-575.365967,561.875999,195.889054
-575.365967,576.875999,205.948848
-575.365967,591.875999,213.097343
-575.365967,606.875999,213.890382
-575.365967,621.875999,227.683068
-575.365967,636.875999,236.596902
-575.365967,651.875999,241.759926
-575.365967,666.875999,236.206168
-575.365967,681.875999,233.736557
-575.365967,696.875999,228.761116
-575.365967,711.875999,227.814457
-575.365967,726.875999,232.010608
-575.365967,741.875999,222.008300
-575.365967,756.875999,198.208906
-560.365967,-53.124001,253.517997
-560.365967,-38.124001,236.243603
-560.365967,-23.124001,236.551370
-560.365967,-8.124001,236.923739
-560.365967,6.875999,221.010533
-560.365967,21.875999,209.867771
-560.365967,36.875999,197.458928
-560.365967,51.875999,189.804574
-560.365967,66.875999,186.155424
-560.365967,81.875999,179.612371
-560.365967,96.875999,175.211776
-560.365967,111.875999,167.398917
-560.365967,126.875999,157.615948
-560.365967,141.875999,153.875854
-560.365967,156.875999,152.446624
-560.365967,171.875999,130.414323
-560.365967,186.875999,114.732925
-560.365967,201.875999,111.640219
-560.365967,216.875999,120.629380
-560.365967,231.875999,124.683356
-560.365967,246.875999,127.604342
-560.365967,261.875999,122.856513
-560.365967,276.875999,121.021654
-560.365967,291.875999,125.143674
-560.365967,306.875999,129.374260
-560.365967,321.875999,136.916466
-560.365967,336.875999,135.584962
-560.365967,351.875999,142.498559
-560.365967,366.875999,153.224320
-560.365967,381.875999,144.323626
-560.365967,396.875999,134.552424
-560.365967,411.875999,150.289651
-560.365967,426.875999,170.224332
-560.365967,441.875999,192.458687
-560.365967,456.875999,194.603963
-560.365967,471.875999,186.741620
-560.365967,486.875999,191.053069
-560.365967,501.875999,183.922198
-560.365967,516.875999,173.821906
-560.365967,531.875999,177.288581
-560.365967,546.875999,189.105959
-560.365967,561.875999,195.572102
-560.365967,576.875999,202.860800
-560.365967,591.875999,206.619772
-560.365967,606.875999,214.118841
-560.365967,621.875999,221.790474
-560.365967,636.875999,233.666034
-560.365967,651.875999,238.369366
-560.365967,666.875999,238.224872
-560.365967,681.875999,232.956429
-560.365967,696.875999,229.959753
-560.365967,711.875999,230.121126
-560.365967,726.875999,225.757192
-560.365967,741.875999,220.629584
-560.365967,756.875999,208.604213
-545.365967,-53.124001,251.235107
-545.365967,-38.124001,249.748387
-545.365967,-23.124001,247.716787
-545.365967,-8.124001,240.293082
-545.365967,6.875999,226.309282
-545.365967,21.875999,206.536555
-545.365967,36.875999,199.651195
-545.365967,51.875999,202.639924
-545.365967,66.875999,201.323924
-545.365967,81.875999,185.443265
-545.365967,96.875999,176.180240
-545.365967,111.875999,167.337659
-545.365967,126.875999,155.256715
-545.365967,141.875999,151.833668
-545.365967,156.875999,146.360798
-545.365967,171.875999,116.873352
-545.365967,186.875999,108.812686
-545.365967,201.875999,120.020803
-545.365967,216.875999,132.271900
-545.365967,231.875999,142.076492
-545.365967,246.875999,145.297284
-545.365967,261.875999,139.926391
-545.365967,276.875999,143.644741
-545.365967,291.875999,142.461736
-545.365967,306.875999,145.872162
-545.365967,321.875999,159.234913
-545.365967,336.875999,152.469095
-545.365967,351.875999,154.048924
-545.365967,366.875999,149.522982
-545.365967,381.875999,141.364734
-545.365967,396.875999,156.079624
-545.365967,411.875999,158.415125
-545.365967,426.875999,174.546617
-545.365967,441.875999,193.147342
-545.365967,456.875999,213.424334
-545.365967,471.875999,200.541156
-545.365967,486.875999,191.697290
-545.365967,501.875999,192.802318
-545.365967,516.875999,185.549634
-545.365967,531.875999,188.379065
-545.365967,546.875999,193.835503
-545.365967,561.875999,189.297847
-545.365967,576.875999,206.234130
-545.365967,591.875999,216.343569
-545.365967,606.875999,216.099104
-545.365967,621.875999,226.505850
-545.365967,636.875999,238.495399
-545.365967,651.875999,240.456893
-545.365967,666.875999,237.413057
-545.365967,681.875999,234.270801
-545.365967,696.875999,227.733684
-545.365967,711.875999,224.083827
-545.365967,726.875999,226.883538
-545.365967,741.875999,218.740278
-545.365967,756.875999,202.297945
-530.365967,-53.124001,261.273578
-530.365967,-38.124001,266.040960
-530.365967,-23.124001,253.299245
-530.365967,-8.124001,242.880715
-530.365967,6.875999,230.359047
-530.365967,21.875999,214.839005
-530.365967,36.875999,210.901273
-530.365967,51.875999,206.650389
-530.365967,66.875999,204.504586
-530.365967,81.875999,191.842967
-530.365967,96.875999,179.848043
-530.365967,111.875999,165.654188
-530.365967,126.875999,156.121197
-530.365967,141.875999,152.505946
-530.365967,156.875999,144.328128
-530.365967,171.875999,115.317954
-530.365967,186.875999,109.726556
-530.365967,201.875999,124.586537
-530.365967,216.875999,133.855824
-530.365967,231.875999,135.375886
-530.365967,246.875999,139.199337
-530.365967,261.875999,147.360199
-530.365967,276.875999,147.935823
-530.365967,291.875999,158.848640
-530.365967,306.875999,154.092375
-530.365967,321.875999,159.738960
-530.365967,336.875999,159.983472
-530.365967,351.875999,166.730093
-530.365967,366.875999,160.275677
-530.365967,381.875999,159.064528
-530.365967,396.875999,168.341711
-530.365967,411.875999,184.747615
-530.365967,426.875999,187.803208
-530.365967,441.875999,201.515318
-530.365967,456.875999,217.785280
-530.365967,471.875999,211.925963
-530.365967,486.875999,205.126609
-530.365967,501.875999,205.582615
-530.365967,516.875999,195.178876
-530.365967,531.875999,186.140734
-530.365967,546.875999,188.169551
-530.365967,561.875999,197.640115
-530.365967,576.875999,207.961455
-530.365967,591.875999,214.204625
-530.365967,606.875999,222.042887
-530.365967,621.875999,232.956963
-530.365967,636.875999,240.431007
-530.365967,651.875999,239.548893
-530.365967,666.875999,238.074098
-530.365967,681.875999,231.413201
-530.365967,696.875999,229.368678
-530.365967,711.875999,223.050430
-530.365967,726.875999,219.641983
-530.365967,741.875999,216.246495
-530.365967,756.875999,189.041268
-515.365967,-53.124001,267.812274
-515.365967,-38.124001,271.372711
-515.365967,-23.124001,265.270238
-515.365967,-8.124001,246.967848
-515.365967,6.875999,235.491316
-515.365967,21.875999,232.407617
-515.365967,36.875999,224.625890
-515.365967,51.875999,217.841210
-515.365967,66.875999,209.884253
-515.365967,81.875999,209.878717
-515.365967,96.875999,186.542278
-515.365967,111.875999,180.236990
-515.365967,126.875999,166.243467
-515.365967,141.875999,161.697119
-515.365967,156.875999,140.401125
-515.365967,171.875999,120.512248
-515.365967,186.875999,113.541629
-515.365967,201.875999,121.246046
-515.365967,216.875999,125.488285
-515.365967,231.875999,130.958913
-515.365967,246.875999,135.339820
-515.365967,261.875999,144.214947
-515.365967,276.875999,155.151943
-515.365967,291.875999,159.591689
-515.365967,306.875999,164.329689
-515.365967,321.875999,166.929496
-515.365967,336.875999,175.618325
-515.365967,351.875999,175.902984
-515.365967,366.875999,174.859770
-515.365967,381.875999,174.565729
-515.365967,396.875999,179.175349
-515.365967,411.875999,189.943216
-515.365967,426.875999,196.264722
-515.365967,441.875999,205.031699
-515.365967,456.875999,214.836140
-515.365967,471.875999,217.373380
-515.365967,486.875999,215.663656
-515.365967,501.875999,209.342850
-515.365967,516.875999,200.451695
-515.365967,531.875999,194.122771
-515.365967,546.875999,197.478569
-515.365967,561.875999,201.843025
-515.365967,576.875999,202.703470
-515.365967,591.875999,220.646544
-515.365967,606.875999,227.590797
-515.365967,621.875999,232.171867
-515.365967,636.875999,239.917855
-515.365967,651.875999,241.774770
-515.365967,666.875999,249.158378
-515.365967,681.875999,236.606844
-515.365967,696.875999,228.164056
-515.365967,711.875999,223.441995
-515.365967,726.875999,221.081895
-515.365967,741.875999,219.241112
-515.365967,756.875999,194.911957
-500.365967,-53.124001,260.455602
-500.365967,-38.124001,262.808726
-500.365967,-23.124001,255.804650
-500.365967,-8.124001,245.392065
-500.365967,6.875999,236.234919
-500.365967,21.875999,237.351467
-500.365967,36.875999,227.650796
-500.365967,51.875999,225.322854
-500.365967,66.875999,216.822562
-500.365967,81.875999,204.480900
-500.365967,96.875999,191.697990
-500.365967,111.875999,164.680794
-500.365967,126.875999,155.664455
-500.365967,141.875999,150.095131
-500.365967,156.875999,131.198123
-500.365967,171.875999,115.761344
-500.365967,186.875999,122.220531
-500.365967,201.875999,129.240449
-500.365967,216.875999,132.756423
-500.365967,231.875999,133.388720
-500.365967,246.875999,140.217102
-500.365967,261.875999,145.390367
-500.365967,276.875999,159.357161
-500.365967,291.875999,165.170059
-500.365967,306.875999,170.252768
-500.365967,321.875999,181.419433
-500.365967,336.875999,181.192282
-500.365967,351.875999,188.180722
-500.365967,366.875999,183.360199
-500.365967,381.875999,184.957418
-500.365967,396.875999,184.585637
-500.365967,411.875999,189.369824
-500.365967,426.875999,194.458701
-500.365967,441.875999,206.821559
-500.365967,456.875999,213.459943
-500.365967,471.875999,218.525879
-500.365967,486.875999,219.845530
-500.365967,501.875999,212.997313
-500.365967,516.875999,207.867811
-500.365967,531.875999,199.878034
-500.365967,546.875999,195.134857
-500.365967,561.875999,201.636871
-500.365967,576.875999,205.174939
-500.365967,591.875999,217.336683
-500.365967,606.875999,226.810759
-500.365967,621.875999,234.375502
-500.365967,636.875999,240.821400
-500.365967,651.875999,245.190338
-500.365967,666.875999,239.323987
-500.365967,681.875999,228.209649
-500.365967,696.875999,227.465221
-500.365967,711.875999,224.637266
-500.365967,726.875999,228.345489
-500.365967,741.875999,224.210825
-500.365967,756.875999,183.768019
-485.365967,-53.124001,254.858423
-485.365967,-38.124001,251.726717
-485.365967,-23.124001,249.451431
-485.365967,-8.124001,239.395756
-485.365967,6.875999,240.980588
-485.365967,21.875999,237.308328
-485.365967,36.875999,234.403172
-485.365967,51.875999,231.640747
-485.365967,66.875999,224.174753
-485.365967,81.875999,201.352954
-485.365967,96.875999,177.078697
-485.365967,111.875999,162.649230
-485.365967,126.875999,145.395111
-485.365967,141.875999,138.794986
-485.365967,156.875999,126.867001
-485.365967,171.875999,120.994613
-485.365967,186.875999,129.578222
-485.365967,201.875999,138.289499
-485.365967,216.875999,137.419602
-485.365967,231.875999,140.555167
-485.365967,246.875999,139.193552
-485.365967,261.875999,151.204965
-485.365967,276.875999,163.643617
-485.365967,291.875999,166.708456
-485.365967,306.875999,176.988191
-485.365967,321.875999,185.820992
-485.365967,336.875999,186.204778
-485.365967,351.875999,190.119516
-485.365967,366.875999,191.057468
-485.365967,381.875999,194.172594
-485.365967,396.875999,195.351389
-485.365967,411.875999,198.023875
-485.365967,426.875999,203.858407
-485.365967,441.875999,210.784659
-485.365967,456.875999,220.290313
-485.365967,471.875999,235.889902
-485.365967,486.875999,227.546565
-485.365967,501.875999,220.316919
-485.365967,516.875999,206.815880
-485.365967,531.875999,204.275270
-485.365967,546.875999,201.405223
-485.365967,561.875999,211.091789
-485.365967,576.875999,212.542333
-485.365967,591.875999,221.285991
-485.365967,606.875999,226.660257
-485.365967,621.875999,233.589805
-485.365967,636.875999,243.419178
-485.365967,651.875999,243.877480
-485.365967,666.875999,239.842920
-485.365967,681.875999,228.453586
-485.365967,696.875999,230.168346
-485.365967,711.875999,223.949544
-485.365967,726.875999,228.788654
-485.365967,741.875999,227.148098
-485.365967,756.875999,207.408871
-470.365967,-53.124001,255.997984
-470.365967,-38.124001,249.331950
-470.365967,-23.124001,242.411869
-470.365967,-8.124001,229.453106
-470.365967,6.875999,229.620654
-470.365967,21.875999,233.134518
-470.365967,36.875999,230.956993
-470.365967,51.875999,226.042967
-470.365967,66.875999,227.495613
-470.365967,81.875999,206.514576
-470.365967,96.875999,192.010982
-470.365967,111.875999,170.694530
-470.365967,126.875999,148.881512
-470.365967,141.875999,125.347617
-470.365967,156.875999,118.018465
-470.365967,171.875999,118.785838
-470.365967,186.875999,127.374470
-470.365967,201.875999,138.834931
-470.365967,216.875999,146.302729
-470.365967,231.875999,140.518185
-470.365967,246.875999,139.758226
-470.365967,261.875999,152.153618
-470.365967,276.875999,160.386885
-470.365967,291.875999,173.324783
-470.365967,306.875999,180.136701
-470.365967,321.875999,184.789288
-470.365967,336.875999,190.629288
-470.365967,351.875999,188.150428
-470.365967,366.875999,196.196526
-470.365967,381.875999,201.807214
-470.365967,396.875999,204.703927
-470.365967,411.875999,204.839168
-470.365967,426.875999,209.912605
-470.365967,441.875999,214.306368
-470.365967,456.875999,220.996993
-470.365967,471.875999,227.069513
-470.365967,486.875999,232.080829
-470.365967,501.875999,222.848163
-470.365967,516.875999,213.672324
-470.365967,531.875999,204.911982
-470.365967,546.875999,208.859618
-470.365967,561.875999,212.196141
-470.365967,576.875999,220.582606
-470.365967,591.875999,224.547539
-470.365967,606.875999,229.227407
-470.365967,621.875999,238.869923
-470.365967,636.875999,240.472978
-470.365967,651.875999,244.480783
-470.365967,666.875999,238.218523
-470.365967,681.875999,235.683077
-470.365967,696.875999,228.937697
-470.365967,711.875999,224.684152
-470.365967,726.875999,224.441329
-470.365967,741.875999,227.210289
-470.365967,756.875999,197.456105
-455.365967,-53.124001,259.823208
-455.365967,-38.124001,244.385449
-455.365967,-23.124001,238.775830
-455.365967,-8.124001,230.637790
-455.365967,6.875999,218.068380
-455.365967,21.875999,219.439582
-455.365967,36.875999,220.183637
-455.365967,51.875999,217.731291
-455.365967,66.875999,216.904748
-455.365967,81.875999,206.602383
-455.365967,96.875999,200.368009
-455.365967,111.875999,178.931030
-455.365967,126.875999,147.513650
-455.365967,141.875999,122.608820
-455.365967,156.875999,112.031770
-455.365967,171.875999,121.169909
-455.365967,186.875999,133.043189
-455.365967,201.875999,142.338771
-455.365967,216.875999,144.028130
-455.365967,231.875999,143.390876
-455.365967,246.875999,148.025483
-455.365967,261.875999,152.842503
-455.365967,276.875999,166.865656
-455.365967,291.875999,174.334373
-455.365967,306.875999,176.598331
-455.365967,321.875999,183.862546
-455.365967,336.875999,187.933439
-455.365967,351.875999,192.355668
-455.365967,366.875999,202.484803
-455.365967,381.875999,206.976179
-455.365967,396.875999,211.602528
-455.365967,411.875999,211.327584
-455.365967,426.875999,209.980925
-455.365967,441.875999,213.690028
-455.365967,456.875999,225.035478
-455.365967,471.875999,236.742673
-455.365967,486.875999,235.622961
-455.365967,501.875999,226.471548
-455.365967,516.875999,218.171291
-455.365967,531.875999,210.753404
-455.365967,546.875999,208.626843
-455.365967,561.875999,217.792143
-455.365967,576.875999,226.511852
-455.365967,591.875999,226.951513
-455.365967,606.875999,237.806693
-455.365967,621.875999,243.231098
-455.365967,636.875999,244.083797
-455.365967,651.875999,245.809398
-455.365967,666.875999,240.534897
-455.365967,681.875999,228.124076
-455.365967,696.875999,237.719214
-455.365967,711.875999,231.083130
-455.365967,726.875999,229.335535
-455.365967,741.875999,233.942763
-455.365967,756.875999,206.589727
-440.365967,-53.124001,276.534675
-440.365967,-38.124001,258.893581
-440.365967,-23.124001,247.341524
-440.365967,-8.124001,234.992117
-440.365967,6.875999,223.897051
-440.365967,21.875999,214.196670
-440.365967,36.875999,204.938445
-440.365967,51.875999,209.598777
-440.365967,66.875999,207.113098
-440.365967,81.875999,205.804000
-440.365967,96.875999,199.394072
-440.365967,111.875999,181.506716
-440.365967,126.875999,160.597612
-440.365967,141.875999,133.749805
-440.365967,156.875999,117.703825
-440.365967,171.875999,122.490918
-440.365967,186.875999,131.147587
-440.365967,201.875999,135.287973
-440.365967,216.875999,145.747867
-440.365967,231.875999,148.606849
-440.365967,246.875999,150.069924
-440.365967,261.875999,154.200549
-440.365967,276.875999,157.561707
-440.365967,291.875999,166.394389
-440.365967,306.875999,176.683700
-440.365967,321.875999,182.523199
-440.365967,336.875999,191.623181
-440.365967,351.875999,194.644511
-440.365967,366.875999,198.234139
-440.365967,381.875999,210.422994
-440.365967,396.875999,215.453289
-440.365967,411.875999,216.559224
-440.365967,426.875999,216.729556
-440.365967,441.875999,221.636786
-440.365967,456.875999,229.172631
-440.365967,471.875999,238.153224
-440.365967,486.875999,234.311677
-440.365967,501.875999,234.458909
-440.365967,516.875999,224.179451
-440.365967,531.875999,216.983542
-440.365967,546.875999,215.368690
-440.365967,561.875999,228.250330
-440.365967,576.875999,232.974346
-440.365967,591.875999,234.655882
-440.365967,606.875999,237.049123
-440.365967,621.875999,236.090570
-440.365967,636.875999,243.800011
-440.365967,651.875999,242.932912
-440.365967,666.875999,237.007192
-440.365967,681.875999,229.865254
-440.365967,696.875999,232.917811
-440.365967,711.875999,227.496948
-440.365967,726.875999,236.318134
-440.365967,741.875999,237.337792
-440.365967,756.875999,206.275361
-425.365967,-53.124001,276.669982
-425.365967,-38.124001,266.010803
-425.365967,-23.124001,251.126317
-425.365967,-8.124001,241.879018
-425.365967,6.875999,230.380801
-425.365967,21.875999,223.601532
-425.365967,36.875999,208.561936
-425.365967,51.875999,202.903139
-425.365967,66.875999,199.510174
-425.365967,81.875999,199.191469
-425.365967,96.875999,198.323927
-425.365967,111.875999,192.937168
-425.365967,126.875999,168.325506
-425.365967,141.875999,141.965022
-425.365967,156.875999,125.185423
-425.365967,171.875999,120.174264
-425.365967,186.875999,128.861891
-425.365967,201.875999,134.637716
-425.365967,216.875999,135.082606
-425.365967,231.875999,141.387649
-425.365967,246.875999,144.556854
-425.365967,261.875999,149.860599
-425.365967,276.875999,152.300511
-425.365967,291.875999,157.952823
-425.365967,306.875999,165.631370
-425.365967,321.875999,172.184913
-425.365967,336.875999,186.179263
-425.365967,351.875999,192.306898
-425.365967,366.875999,199.370649
-425.365967,381.875999,207.546010
-425.365967,396.875999,211.111323
-425.365967,411.875999,219.490192
-425.365967,426.875999,224.448667
-425.365967,441.875999,227.291921
-425.365967,456.875999,231.616010
-425.365967,471.875999,241.472749
-425.365967,486.875999,240.004240
-425.365967,501.875999,235.098990
-425.365967,516.875999,230.205727
-425.365967,531.875999,223.434203
-425.365967,546.875999,221.470933
-425.365967,561.875999,233.954628
-425.365967,576.875999,239.619547
-425.365967,591.875999,245.581441
-425.365967,606.875999,242.218186
